id,COUNTRY,YEAR,WEEK,Week_Sus_Cases,Incidence_sus_cases,Cum_sus_cases,Week_conf_cases,Incidence_conf_cases,Cum_conf_cases,Week_import_cases,Cum_import_cases,Week_deaths,Cum_deaths,Population,Source,
1695,Sint Maarten,2014,23,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1696,Suriname,2014,23,0,0,0,0,0,0,0,0,0,0,539000,PAHO,
1697,Trinidad and Tobago,2014,23,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1698,Turks and Caicos Islands,2014,23,0,0,0,0,0,0,0,0,0,0,48000,PAHO,
1699,"Virgin Islands, U.S.",2014,23,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1700,British Virgin Islands,2014,23,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
1701,Bermuda,2014,24,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
1702,Canada,2014,24,0,0,0,0,0,0,0,0,0,0,35182000,PAHO,
1703,Mexico,2014,24,0,0,0,0,0,0,0,0,0,0,118129000,PAHO,
1704,United States,2014,24,0,0,0,0,0,0,0,0,0,0,320051000,PAHO,
1705,Belize,2014,24,0,0,0,0,0,0,0,0,0,0,322000,PAHO,
1706,Costa Rica,2014,24,0,0,0,0,0,0,0,0,0,0,4872000,PAHO,
1707,El Salvador,2014,24,0,0,0,0,0,0,0,0,0,0,6340000,PAHO,
1708,Guatemala,2014,24,0,0,0,0,0,0,0,0,0,0,15468000,PAHO,
1709,Honduras,2014,24,0,0,0,0,0,0,0,0,0,0,8098000,PAHO,
1710,Nicaragua,2014,24,0,0,0,0,0,0,0,0,0,0,6080000,PAHO,
1711,Panama,2014,24,0,0,0,0,0,0,0,0,0,0,3864000,PAHO,
1712,Cuba,2014,24,0,0,0,0,0,0,0,0,0,0,11266000,PAHO,
1713,Dominican Republic,2014,24,24344,233.9869,77320,1,0.0096,18,0,0,0,1,10404000,PAHO,
1714,French Guiana,2014,24,0,0,0,25,10.0402,185,47,133,0,0,249000,PAHO,
1715,Guadeloupe,2014,24,6680,1433.4764,35000,0,0,1325,0,3,0,1,466000,PAHO,
1716,Haiti,2014,24,0,0,11802,0,0,14,0,0,0,0,10317000,PAHO,
1717,Martinique,2014,24,3280,811.8812,35000,0,0,1515,0,0,0,9,404000,PAHO,
1718,Puerto Rico,2014,24,0,0,0,0,0,1,0,0,0,0,3688000,PAHO,
1719,Saint Barthelemy,2014,24,30,333.3333,570,7,77.7778,142,0,0,0,0,9000,PAHO,
1720,Saint-Martin,2014,24,40,111.1111,3380,0,0,793,0,0,0,3,36000,PAHO,
1721,Bolivia,2014,24,0,0,0,0,0,0,0,0,0,0,10671000,PAHO,
1722,Colombia,2014,24,0,0,0,0,0,0,0,0,0,0,48321000,PAHO,
1723,Ecuador,2014,24,0,0,0,0,0,0,0,0,0,0,15738000,PAHO,
1724,Peru,2014,24,0,0,0,0,0,0,0,0,0,0,30376000,PAHO,
1725,Venezuela,2014,24,0,0,0,0,0,0,0,0,0,0,30405000,PAHO,
1726,Brazil,2014,24,0,0,0,0,0,0,0,0,0,0,191481000,PAHO,
1727,Chile,2014,24,0,0,0,0,0,0,0,0,0,0,4537000,PAHO,
1728,Paraguay,2014,24,0,0,0,0,0,0,0,0,0,0,6673000,PAHO,
1729,Argentina,2014,24,0,0,0,0,0,0,0,0,0,0,42669000,PAHO,
1730,Anguilla,2014,24,0,0,0,0,0,32,0,1,0,0,16000,PAHO,
1731,Antigua and Barbuda,2014,24,0,0,0,0,0,4,0,0,0,0,90000,PAHO,
1732,Aruba,2014,24,0,0,0,0,0,0,-1,0,0,0,109000,PAHO,
1733,Bahamas,2014,24,0,0,0,0,0,0,0,0,0,0,377000,PAHO,
1734,Barbados,2014,24,0,0,0,0,0,0,0,0,0,0,289000,PAHO,
1735,Cayman Islands,2014,24,0,0,0,0,0,0,0,0,0,0,54000,PAHO,
1736,Curacao,2014,24,0,0,0,0,0,0,0,0,0,0,147000,PAHO,
1737,Dominica,2014,24,675,924.6575,2492,7,9589,128,0,1,0,0,73000,PAHO,
1738,Grenada,2014,24,0,0,0,0,0,0,0,0,0,0,110000,PAHO,
1739,Guyana,2014,24,0,0,0,0,0,16,0,0,0,0,800000,PAHO,
1740,Jamaica,2014,24,0,0,0,0,0,0,0,0,0,0,2784000,PAHO,
1741,Montserrat,2014,24,0,0,0,0,0,0,0,0,0,0,5000,PAHO,
1742,Saint Kitts and Nevis,2014,24,0,0,0,0,0,22,0,0,0,0,51000,PAHO,
1743,Saint Lucia,2014,24,0,0,214,0,0,29,0,1,0,0,163000,PAHO,
1744,Saint Vincent and the Grenadines,2014,24,0,0,212,0,0,67,0,0,0,0,103000,PAHO,
1745,Sint Maarten,2014,24,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1746,Suriname,2014,24,0,0,0,0,0,0,0,0,0,0,539000,PAHO,
1747,Trinidad and Tobago,2014,24,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1748,Turks and Caicos Islands,2014,24,0,0,0,2,4.1667,2,0,0,0,0,48000,PAHO,
1749,"Virgin Islands, U.S.",2014,24,0,0,0,1,0.9524,1,0,0,0,0,105000,PAHO
1750,British Virgin Islands,2014,24,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
1751,Bermuda,2014,25,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
1752,Canada,2014,25,0,0,0,0,0,0,0,0,0,0,35182000,PAHO,
1753,Mexico,2014,25,0,0,0,0,0,0,0,0,0,0,118129000,PAHO,
1754,United States,2014,25,0,0,0,0,0,0,0,0,0,0,320051000,PAHO,
1755,Belize,2014,25,0,0,0,0,0,0,0,0,0,0,322000,PAHO,
1756,Costa Rica,2014,25,0,0,0,0,0,0,0,0,0,0,4872000,PAHO,
1757,El Salvador,2014,25,0,0,0,0,0,0,0,0,0,0,6340000,PAHO,
1758,Guatemala,2014,25,0,0,0,0,0,0,0,0,0,0,15468000,PAHO,
1759,Honduras,2014,25,0,0,0,0,0,0,0,0,0,0,8098000,PAHO,
1760,Nicaragua,2014,25,0,0,0,0,0,0,0,0,0,0,6080000,PAHO,
1761,Panama,2014,25,0,0,0,0,0,0,0,0,0,0,3864000,PAHO,
1762,Cuba,2014,25,0,0,0,0,0,0,0,0,0,0,11266000,PAHO,
1763,Dominican Republic,2014,25,12400,119.1849,89720,0,0,18,0,0,2,3,10404000,PAHO,
1764,French Guiana,2014,25,0,0,0,119,47.7912,304,-47,86,0,0,249000,PAHO,
1765,Guadeloupe,2014,25,5400,1158.7983,40400,0,0,1325,0,3,2,3,466000,PAHO,
1766,Haiti,2014,25,0,0,11802,0,0,14,0,0,0,0,10317000,PAHO,
1767,Martinique,2014,25,0,0,35000,0,0,1515,0,0,3,12,404000,PAHO,
1768,Puerto Rico,2014,25,0,0,0,22,0.5965,23,0,0,0,0,3688000,PAHO,
1769,Saint Barthelemy,2014,25,50,555.5556,620,0,0,142,0,0,0,0,9000,PAHO,
1770,Saint-Martin,2014,25,50,138.8889,3430,0,0,793,0,0,0,3,36000,PAHO,
1771,Bolivia,2014,25,0,0,0,0,0,0,0,0,0,0,10671000,PAHO,
1772,Colombia,2014,25,0,0,0,0,0,0,0,0,0,0,48321000,PAHO,
1773,Ecuador,2014,25,0,0,0,0,0,0,0,0,0,0,15738000,PAHO,
1774,Peru,2014,25,0,0,0,0,0,0,0,0,0,0,30376000,PAHO,
1775,Venezuela,2014,25,0,0,0,0,0,0,0,0,0,0,30405000,PAHO,
1776,Brazil,2014,25,0,0,0,0,0,0,0,0,0,0,191481000,PAHO,
1777,Chile,2014,25,0,0,0,0,0,0,0,0,0,0,4537000,PAHO,
1778,Paraguay,2014,25,0,0,0,0,0,0,0,0,0,0,6673000,PAHO,
1779,Argentina,2014,25,0,0,0,0,0,0,0,0,0,0,42669000,PAHO,
1780,Anguilla,2014,25,0,0,0,0,0,32,0,1,0,0,16000,PAHO,
1781,Antigua and Barbuda,2014,25,0,0,0,0,0,4,0,0,0,0,90000,PAHO,
1782,Aruba,2014,25,0,0,0,0,0,0,0,0,0,0,109000,PAHO,
1783,Bahamas,2014,25,0,0,0,0,0,0,0,0,0,0,377000,PAHO,
1784,Barbados,2014,25,0,0,0,0,0,0,0,0,0,0,289000,PAHO,
1785,Cayman Islands,2014,25,0,0,0,0,0,0,0,0,0,0,54000,PAHO,
1786,Curacao,2014,25,0,0,0,0,0,0,0,0,0,0,147000,PAHO,
1787,Dominica,2014,25,-129,-176.7123,2363,0,0,128,0,1,0,0,73000,PAHO,
1788,Grenada,2014,25,0,0,0,0,0,0,0,0,0,0,110000,PAHO,
1789,Guyana,2014,25,0,0,0,0,0,16,0,0,0,0,800000,PAHO,
1790,Jamaica,2014,25,0,0,0,0,0,0,0,0,0,0,2784000,PAHO,
1791,Montserrat,2014,25,0,0,0,0,0,0,0,0,0,0,5000,PAHO,
1792,Saint Kitts and Nevis,2014,25,0,0,0,0,0,22,0,0,0,0,51000,PAHO,
1793,Saint Lucia,2014,25,0,0,214,0,0,29,0,1,0,0,163000,PAHO,
1794,Saint Vincent and the Grenadines,2014,25,0,0,212,0,0,67,0,0,0,0,103000,PAHO,
1795,Sint Maarten,2014,25,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1796,Suriname,2014,25,0,0,0,0,0,0,0,0,0,0,539000,PAHO,
1797,Trinidad and Tobago,2014,25,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1798,Turks and Caicos Islands,2014,25,0,0,0,0,0,2,4,4,0,0,48000,PAHO,
1799,"Virgin Islands, U.S.",2014,25,0,0,0,0,0,1,2,2,0,0,105000,PAHO
1800,British Virgin Islands,2014,25,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
1801,Bermuda,2014,26,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
1802,Canada,2014,26,0,0,0,0,0,0,0,0,0,0,35182000,PAHO,
1803,Mexico,2014,26,0,0,0,0,0,0,0,0,0,0,118129000,PAHO,
1804,United States,2014,26,0,0,0,0,0,0,0,0,0,0,320051000,PAHO,
1805,Belize,2014,26,0,0,0,0,0,0,0,0,0,0,322000,PAHO,
1806,Costa Rica,2014,26,0,0,0,0,0,0,0,0,0,0,4872000,PAHO,
1807,El Salvador,2014,26,1300,20.5047,1300,0,0,0,0,0,0,0,6340000,PAHO,
1808,Guatemala,2014,26,0,0,0,0,0,0,0,0,0,0,15468000,PAHO,
1809,Honduras,2014,26,0,0,0,0,0,0,0,0,0,0,8098000,PAHO,
1810,Nicaragua,2014,26,0,0,0,0,0,0,0,0,0,0,6080000,PAHO,
1811,Panama,2014,26,0,0,0,0,0,0,0,0,0,0,3864000,PAHO,
1812,Cuba,2014,26,0,0,0,0,0,0,0,0,0,0,11266000,PAHO,
1813,Dominican Republic,2014,26,46115,443243,135835,0,0,18,0,0,0,3,10404000,PAHO,
1814,French Guiana,2014,26,0,0,0,0,0,304,0,86,0,0,249000,PAHO,
1815,Guadeloupe,2014,26,0,0,40400,0,0,1325,0,3,0,3,466000,PAHO,
1816,Haiti,2014,26,27541,266.9478,39343,0,0,14,0,0,0,0,10317000,PAHO,
1817,Martinique,2014,26,0,0,35000,0,0,1515,0,0,0,12,404000,PAHO,
1818,Puerto Rico,2014,26,119,3.2267,119,-3,-0.0813,20,0,0,0,0,3688000,PAHO,
1819,Saint Barthelemy,2014,26,0,0,620,0,0,142,0,0,0,0,9000,PAHO,
1820,Saint-Martin,2014,26,0,0,3430,0,0,793,0,0,0,3,36000,PAHO,
1821,Bolivia,2014,26,0,0,0,0,0,0,0,0,0,0,10671000,PAHO,
1822,Colombia,2014,26,0,0,0,0,0,0,0,0,0,0,48321000,PAHO,
1823,Ecuador,2014,26,0,0,0,0,0,0,0,0,0,0,15738000,PAHO,
1824,Peru,2014,26,0,0,0,0,0,0,0,0,0,0,30376000,PAHO,
1825,Venezuela,2014,26,0,0,0,0,0,0,0,0,0,0,30405000,PAHO,
1826,Brazil,2014,26,0,0,0,0,0,0,0,0,0,0,191481000,PAHO,
1827,Chile,2014,26,0,0,0,0,0,0,0,0,0,0,4537000,PAHO,
1828,Paraguay,2014,26,0,0,0,0,0,0,0,0,0,0,6673000,PAHO,
1829,Argentina,2014,26,0,0,0,0,0,0,0,0,0,0,42669000,PAHO,
1830,Anguilla,2014,26,0,0,0,0,0,32,0,1,0,0,16000,PAHO,
1831,Antigua and Barbuda,2014,26,0,0,0,0,0,4,0,0,0,0,90000,PAHO,
1832,Aruba,2014,26,0,0,0,0,0,0,0,0,0,0,109000,PAHO,
1833,Bahamas,2014,26,0,0,0,0,0,0,0,0,0,0,377000,PAHO,
1834,Barbados,2014,26,0,0,0,0,0,0,0,0,0,0,289000,PAHO,
1835,Cayman Islands,2014,26,0,0,0,0,0,0,0,0,0,0,54000,PAHO,
1836,Curacao,2014,26,0,0,0,0,0,0,0,0,0,0,147000,PAHO,
1837,Dominica,2014,26,739,1012.3288,3102,12,16.4384,140,0,1,0,0,73000,PAHO,
1838,Grenada,2014,26,0,0,0,5,4.5455,5,0,0,0,0,110000,PAHO,
1839,Guyana,2014,26,0,0,0,0,0,16,0,0,0,0,800000,PAHO,
1840,Jamaica,2014,26,0,0,0,0,0,0,0,0,0,0,2784000,PAHO,
1841,Montserrat,2014,26,0,0,0,0,0,0,0,0,0,0,5000,PAHO,
1842,Saint Kitts and Nevis,2014,26,31,60.7843,31,6,11.7647,28,0,0,0,0,51000,PAHO,
1843,Saint Lucia,2014,26,0,0,214,0,0,29,0,1,0,0,163000,PAHO,
1844,Saint Vincent and the Grenadines,2014,26,117,113.5922,329,0,0,67,0,0,0,0,103000,PAHO,
1845,Sint Maarten,2014,26,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1846,Suriname,2014,26,0,0,0,13,2.4119,13,4,4,0,0,539000,PAHO,
1847,Trinidad and Tobago,2014,26,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1848,Turks and Caicos Islands,2014,26,0,0,0,0,0,2,0,4,0,0,48000,PAHO,
1849,"Virgin Islands, U.S.",2014,26,0,0,0,0,0,1,0,2,0,0,105000,PAHO
1850,British Virgin Islands,2014,26,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
1851,Bermuda,2014,27,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
1852,Canada,2014,27,0,0,0,0,0,0,0,0,0,0,35182000,PAHO,
1853,Mexico,2014,27,0,0,0,0,0,0,0,0,0,0,118129000,PAHO,
1854,United States,2014,27,0,0,0,0,0,0,0,0,0,0,320051000,PAHO,
1855,Belize,2014,27,0,0,0,0,0,0,0,0,0,0,322000,PAHO,
1856,Costa Rica,2014,27,0,0,0,0,0,0,0,0,0,0,4872000,PAHO,
1857,El Salvador,2014,27,212,3.3438,1512,0,0,0,0,0,0,0,6340000,PAHO,
1858,Guatemala,2014,27,0,0,0,0,0,0,0,0,0,0,15468000,PAHO,
1859,Honduras,2014,27,0,0,0,0,0,0,0,0,0,0,8098000,PAHO,
1860,Nicaragua,2014,27,0,0,0,0,0,0,0,0,0,0,6080000,PAHO,
1861,Panama,2014,27,0,0,0,0,0,0,0,0,0,0,3864000,PAHO,
1862,Cuba,2014,27,0,0,0,0,0,0,0,0,0,0,11266000,PAHO,
1863,Dominican Republic,2014,27,29598,284.4867,165433,0,0,18,0,0,0,3,10404000,PAHO,
1864,French Guiana,2014,27,0,0,0,0,0,304,0,86,0,0,249000,PAHO,
1865,Guadeloupe,2014,27,0,0,40400,0,0,1325,0,3,0,3,466000,PAHO,
1866,Haiti,2014,27,12487,121.0332,51830,0,0,14,0,0,0,0,10317000,PAHO,
1867,Martinique,2014,27,0,0,35000,0,0,1515,0,0,0,12,404000,PAHO,
1868,Puerto Rico,2014,27,61,1654,180,28,0.7592,48,0,0,0,0,3688000,PAHO,
1869,Saint Barthelemy,2014,27,0,0,620,0,0,142,0,0,0,0,9000,PAHO,
1870,Saint-Martin,2014,27,0,0,3430,0,0,793,0,0,0,3,36000,PAHO,
1871,Bolivia,2014,27,0,0,0,0,0,0,0,0,0,0,10671000,PAHO,
1872,Colombia,2014,27,0,0,0,0,0,0,0,0,0,0,48321000,PAHO,
1873,Ecuador,2014,27,0,0,0,0,0,0,0,0,0,0,15738000,PAHO,
1874,Peru,2014,27,0,0,0,0,0,0,0,0,0,0,30376000,PAHO,
1875,Venezuela,2014,27,0,0,0,0,0,0,0,0,0,0,30405000,PAHO,
1876,Brazil,2014,27,0,0,0,0,0,0,0,0,0,0,191481000,PAHO,
1877,Chile,2014,27,0,0,0,0,0,0,0,0,0,0,4537000,PAHO,
1878,Paraguay,2014,27,0,0,0,0,0,0,0,0,0,0,6673000,PAHO,
1879,Argentina,2014,27,0,0,0,0,0,0,0,0,0,0,42669000,PAHO,
1880,Anguilla,2014,27,0,0,0,0,0,32,0,1,0,0,16000,PAHO,
1881,Antigua and Barbuda,2014,27,0,0,0,0,0,4,0,0,0,0,90000,PAHO,
1882,Aruba,2014,27,0,0,0,2,1.8349,2,1,1,0,0,109000,PAHO,
1883,Bahamas,2014,27,0,0,0,0,0,0,0,0,0,0,377000,PAHO,
1884,Barbados,2014,27,0,0,0,0,0,0,0,0,0,0,289000,PAHO,
1885,Cayman Islands,2014,27,0,0,0,0,0,0,0,0,0,0,54000,PAHO,
1886,Curacao,2014,27,0,0,0,0,0,0,0,0,0,0,147000,PAHO,
1887,Dominica,2014,27,0,0,3102,0,0,140,0,1,0,0,73000,PAHO,
1888,Grenada,2014,27,0,0,0,0,0,5,0,0,0,0,110000,PAHO,
1889,Guyana,2014,27,0,0,0,0,0,16,0,0,0,0,800000,PAHO,
1890,Jamaica,2014,27,0,0,0,0,0,0,0,0,0,0,2784000,PAHO,
1891,Montserrat,2014,27,0,0,0,0,0,0,0,0,0,0,5000,PAHO,
1892,Saint Kitts and Nevis,2014,27,0,0,31,0,0,28,0,0,0,0,51000,PAHO,
1893,Saint Lucia,2014,27,0,0,214,1,0.6135,30,-1,0,0,0,163000,PAHO,
1894,Saint Vincent and the Grenadines,2014,27,0,0,329,0,0,67,0,0,0,0,103000,PAHO,
1895,Sint Maarten,2014,27,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1896,Suriname,2014,27,0,0,0,0,0,13,0,4,0,0,539000,PAHO,
1897,Trinidad and Tobago,2014,27,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1898,Turks and Caicos Islands,2014,27,0,0,0,0,0,2,0,4,0,0,48000,PAHO,
1899,"Virgin Islands, U.S.",2014,27,0,0,0,4,3.8095,5,0,2,0,0,105000,PAHO
1900,British Virgin Islands,2014,27,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
1901,Bermuda,2014,28,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
1902,Canada,2014,28,0,0,0,0,0,0,0,0,0,0,35182000,PAHO,
1903,Mexico,2014,28,0,0,0,0,0,0,0,0,0,0,118129000,PAHO,
1904,United States,2014,28,0,0,0,0,0,0,0,0,0,0,320051000,PAHO,
1905,Belize,2014,28,0,0,0,0,0,0,0,0,0,0,322000,PAHO,
1906,Costa Rica,2014,28,0,0,0,0,0,0,0,0,0,0,4872000,PAHO,
1907,El Salvador,2014,28,96,1.5142,1608,0,0,0,0,0,0,0,6340000,PAHO,
1908,Guatemala,2014,28,0,0,0,0,0,0,0,0,0,0,15468000,PAHO,
1909,Honduras,2014,28,0,0,0,0,0,0,0,0,0,0,8098000,PAHO,
1910,Nicaragua,2014,28,0,0,0,0,0,0,0,0,0,0,6080000,PAHO,
1911,Panama,2014,28,0,0,0,0,0,0,0,0,0,0,3864000,PAHO,
1912,Cuba,2014,28,0,0,0,0,0,0,0,0,0,0,11266000,PAHO,
1913,Dominican Republic,2014,28,27962,268762,193395,0,0,18,0,0,0,3,10404000,PAHO,
1914,French Guiana,2014,28,0,0,0,81,32.5301,385,130,216,0,0,249000,PAHO,
1915,Guadeloupe,2014,28,11600,2489.2704,52000,0,0,1325,0,3,0,3,466000,PAHO,
1916,Haiti,2014,28,0,0,51830,0,0,14,0,0,0,0,10317000,PAHO,
1917,Martinique,2014,28,8550,2116.3366,43550,0,0,1515,0,0,0,12,404000,PAHO,
1918,Puerto Rico,2014,28,121,3.2809,301,59,1.5998,107,0,0,0,0,3688000,PAHO,
1919,Saint Barthelemy,2014,28,60,666.6667,680,0,0,142,0,0,0,0,9000,PAHO,
1920,Saint-Martin,2014,28,110,305.5556,3540,0,0,793,0,0,0,3,36000,PAHO,
1921,Bolivia,2014,28,0,0,0,0,0,0,0,0,0,0,10671000,PAHO,
1922,Colombia,2014,28,0,0,0,0,0,0,0,0,0,0,48321000,PAHO,
1923,Ecuador,2014,28,0,0,0,0,0,0,0,0,0,0,15738000,PAHO,
1924,Peru,2014,28,0,0,0,0,0,0,0,0,0,0,30376000,PAHO,
1925,Venezuela,2014,28,0,0,0,0,0,0,0,0,0,0,30405000,PAHO,
1926,Brazil,2014,28,0,0,0,0,0,0,0,0,0,0,191481000,PAHO,
1927,Chile,2014,28,0,0,0,0,0,0,0,0,0,0,4537000,PAHO,
1928,Paraguay,2014,28,0,0,0,0,0,0,0,0,0,0,6673000,PAHO,
1929,Argentina,2014,28,0,0,0,0,0,0,0,0,0,0,42669000,PAHO,
1930,Anguilla,2014,28,0,0,0,0,0,32,0,1,0,0,16000,PAHO,
1931,Antigua and Barbuda,2014,28,0,0,0,0,0,4,0,0,0,0,90000,PAHO,
1932,Aruba,2014,28,0,0,0,0,0,2,0,1,0,0,109000,PAHO,
1933,Bahamas,2014,28,0,0,0,0,0,0,0,0,0,0,377000,PAHO,
1934,Barbados,2014,28,0,0,0,0,0,0,0,0,0,0,289000,PAHO,
1935,Cayman Islands,2014,28,0,0,0,0,0,0,0,0,0,0,54000,PAHO,
1936,Curacao,2014,28,0,0,0,0,0,0,0,0,0,0,147000,PAHO,
1937,Dominica,2014,28,0,0,3102,0,0,140,0,1,0,0,73000,PAHO,
1938,Grenada,2014,28,0,0,0,0,0,5,0,0,0,0,110000,PAHO,
1939,Guyana,2014,28,0,0,0,0,0,16,0,0,0,0,800000,PAHO,
1940,Jamaica,2014,28,0,0,0,0,0,0,0,0,0,0,2784000,PAHO,
1941,Montserrat,2014,28,0,0,0,0,0,0,0,0,0,0,5000,PAHO,
1942,Saint Kitts and Nevis,2014,28,0,0,31,0,0,28,0,0,0,0,51000,PAHO,
1943,Saint Lucia,2014,28,0,0,214,-1,-0.6135,29,1,1,0,0,163000,PAHO,
1944,Saint Vincent and the Grenadines,2014,28,0,0,329,0,0,67,0,0,0,0,103000,PAHO,
1945,Sint Maarten,2014,28,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1946,Suriname,2014,28,0,0,0,0,0,13,0,4,0,0,539000,PAHO,
1947,Trinidad and Tobago,2014,28,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1948,Turks and Caicos Islands,2014,28,0,0,0,8,16.6667,10,3,7,0,0,48000,PAHO,
1949,"Virgin Islands, U.S.",2014,28,0,0,0,0,0,5,0,2,0,0,105000,PAHO
1950,British Virgin Islands,2014,28,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
1951,Bermuda,2014,29,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
1952,Canada,2014,29,0,0,0,0,0,0,0,0,0,0,35182000,PAHO,
1953,Mexico,2014,29,0,0,0,0,0,0,0,0,0,0,118129000,PAHO,
1954,United States,2014,29,0,0,0,2,0.0006,2,234,234,0,0,320051000,PAHO,
1955,Belize,2014,29,0,0,0,0,0,0,0,0,0,0,322000,PAHO,
1956,Costa Rica,2014,29,0,0,0,1,0.0205,1,0,0,0,0,4872000,PAHO,
1957,El Salvador,2014,29,167,2.6341,1775,8,0.1262,8,0,0,0,0,6340000,PAHO,
1958,Guatemala,2014,29,0,0,0,0,0,0,0,0,0,0,15468000,PAHO,
1959,Honduras,2014,29,0,0,0,0,0,0,0,0,0,0,8098000,PAHO,
1960,Nicaragua,2014,29,0,0,0,0,0,0,0,0,0,0,6080000,PAHO,
1961,Panama,2014,29,0,0,0,0,0,0,0,0,0,0,3864000,PAHO,
1962,Cuba,2014,29,0,0,0,0,0,0,0,0,0,0,11266000,PAHO,
1963,Dominican Republic,2014,29,58485,562.1396,251880,53,0.5094,71,0,0,0,3,10404000,PAHO,
1964,French Guiana,2014,29,0,0,0,280,112.4498,665,0,216,0,0,249000,PAHO,
1965,Guadeloupe,2014,29,11000,2360515,63000,0,0,1325,0,3,4,7,466000,PAHO,
1966,Haiti,2014,29,10592,102.6655,62422,0,0,14,0,0,0,0,10317000,PAHO,
1967,Martinique,2014,29,5390,1334.1584,48940,0,0,1515,0,0,1,13,404000,PAHO,
1968,Puerto Rico,2014,29,202,5.4772,503,75,2.0336,182,0,0,0,0,3688000,PAHO,
1969,Saint Barthelemy,2014,29,50,555.5556,730,0,0,142,0,0,0,0,9000,PAHO,
1970,Saint-Martin,2014,29,120,333.3333,3660,0,0,793,0,0,0,3,36000,PAHO,
1971,Bolivia,2014,29,0,0,0,0,0,0,0,0,0,0,10671000,PAHO,
1972,Colombia,2014,29,0,0,0,0,0,0,0,0,0,0,48321000,PAHO,
1973,Ecuador,2014,29,0,0,0,0,0,0,0,0,0,0,15738000,PAHO,
1974,Peru,2014,29,0,0,0,0,0,0,0,0,0,0,30376000,PAHO,
1975,Venezuela,2014,29,0,0,0,2,0.0066,2,43,43,0,0,30405000,PAHO,
1976,Brazil,2014,29,0,0,0,0,0,0,0,0,0,0,191481000,PAHO,
1977,Chile,2014,29,0,0,0,0,0,0,0,0,0,0,4537000,PAHO,
1978,Paraguay,2014,29,0,0,0,0,0,0,0,0,0,0,6673000,PAHO,
1979,Argentina,2014,29,0,0,0,0,0,0,0,0,0,0,42669000,PAHO,
1980,Anguilla,2014,29,0,0,0,0,0,32,0,1,0,0,16000,PAHO,
1981,Antigua and Barbuda,2014,29,0,0,0,0,0,4,0,0,0,0,90000,PAHO,
1982,Aruba,2014,29,0,0,0,0,0,2,0,1,0,0,109000,PAHO,
1983,Bahamas,2014,29,0,0,0,0,0,0,0,0,0,0,377000,PAHO,
1984,Barbados,2014,29,0,0,0,0,0,0,0,0,0,0,289000,PAHO,
1985,Cayman Islands,2014,29,0,0,0,0,0,0,0,0,0,0,54000,PAHO,
1986,Curacao,2014,29,0,0,0,0,0,0,0,0,0,0,147000,PAHO,
1987,Dominica,2014,29,0,0,3102,0,0,140,0,1,0,0,73000,PAHO,
1988,Grenada,2014,29,0,0,0,0,0,5,0,0,0,0,110000,PAHO,
1989,Guyana,2014,29,0,0,0,0,0,16,0,0,0,0,800000,PAHO,
1990,Jamaica,2014,29,0,0,0,0,0,0,0,0,0,0,2784000,PAHO,
1991,Montserrat,2014,29,0,0,0,0,0,0,0,0,0,0,5000,PAHO,
1992,Saint Kitts and Nevis,2014,29,0,0,31,0,0,28,0,0,0,0,51000,PAHO,
1993,Saint Lucia,2014,29,0,0,214,0,0,29,0,1,0,0,163000,PAHO,
1994,Saint Vincent and the Grenadines,2014,29,0,0,329,0,0,67,0,0,0,0,103000,PAHO,
1995,Sint Maarten,2014,29,0,0,0,0,0,123,0,0,0,0,40000,PAHO,
1996,Suriname,2014,29,0,0,0,0,0,13,0,4,0,0,539000,PAHO,
1997,Trinidad and Tobago,2014,29,0,0,0,0,0,0,0,0,0,0,1341000,PAHO,
1998,Turks and Caicos Islands,2014,29,0,0,0,0,0,10,0,7,0,0,48000,PAHO,
1999,"Virgin Islands, U.S.",2014,29,0,0,0,-3,-2.8571,2,0,2,0,0,105000,PAHO
2000,British Virgin Islands,2014,29,0,0,0,0,0,20,0,0,0,0,32000,PAHO,
2001,Bermuda,2014,30,0,0,0,0,0,0,0,0,0,0,69000,PAHO,
